finding,n_pos,auroc,auprc,method,seed,shift,held_out,axis,subset,k
Encephalomalacia,52,0.8212777997341285,0.08249129776623972,finding,2,vendor,Siemens,availability,T1ax+SWIax,2
Arachnoid cyst,327,0.5988610146311233,0.10627724144181264,finding,2,vendor,Siemens,availability,T1ax+SWIax,2
Empty sella syndrome,227,0.6254433979163113,0.07930658008630076,finding,2,vendor,Siemens,availability,T1ax+SWIax,2
Chiari malformation,42,0.6050625748901611,0.01479355591038713,finding,2,vendor,Siemens,availability,T1ax+SWIax,2
Cyst of pineal gland,57,0.6194660136429453,0.022062426701866127,finding,2,vendor,Siemens,availability,T1ax+SWIax,2
Cerebral edema,53,0.8200208909045233,0.11351183987412604,finding,2,vendor,Siemens,availability,T1ax+SWIax,2
Mastoiditis,115,0.6095056524830735,0.04011881474703401,finding,2,vendor,Siemens,availability,T1ax+SWIax,2
Chronic mastoiditis,175,0.6528093978634973,0.07245167375667072,finding,2,vendor,Siemens,availability,T1ax+SWIax,2
Ventriculomegaly,189,0.7687900894173513,0.17190643127634533,finding,2,vendor,Siemens,availability,T1ax+SWIax,2
Cerebellar degeneration,189,0.8342849483983379,0.1926677545546452,finding,2,vendor,Siemens,availability,T1ax+SWIax,2
Mega cisterna magna,83,0.5429310750411668,0.03137659140167173,finding,2,vendor,Siemens,availability,T1ax+SWIax,2
Structure of cave of septum pellucidum,75,0.5459716678406512,0.02746976890508164,finding,2,vendor,Siemens,availability,T1ax+SWIax,2
Cerebral infarction,83,0.8031136543350537,0.12506875911566964,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Cerebral hemorrhage,29,0.7464055428731627,0.10323984441179881,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Intracranial meningioma,38,0.7122292463001078,0.027904548503698105,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Demyelinating disease of central nervous system,81,0.5458137030360559,0.020199856501004865,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Lacunar infarct,34,0.7886662106703146,0.03315294824245788,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Silent micro-hemorrhage of brain,28,0.8166428903191559,0.04198188175861366,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Cavernous hemangioma,33,0.5236132541410383,0.013883667952037644,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Gliosis,1343,0.70629535665821,0.5662660321421251,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Cerebral atrophy,685,0.8649084940779695,0.644497728028113,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Encephalomalacia,52,0.7479969819997845,0.06743047771789423,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Arachnoid cyst,327,0.5817441801007259,0.10750802332686858,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Empty sella syndrome,227,0.6477626572876007,0.09306846809281631,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Chiari malformation,42,0.6549172325034394,0.017337290735551264,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Cyst of pineal gland,57,0.6111514465377847,0.01936583346579962,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Cerebral edema,53,0.7484981907771504,0.12626535608941755,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Mastoiditis,115,0.5871183156940136,0.03664293702779608,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Chronic mastoiditis,175,0.647494933534847,0.07349912894596097,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Ventriculomegaly,189,0.7839533829883649,0.21482171633520733,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Cerebellar degeneration,189,0.79194031184381,0.21465404072345434,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Mega cisterna magna,83,0.5161280265734781,0.02688461411319807,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Structure of cave of septum pellucidum,75,0.5215809657979181,0.029077965769709637,finding,2,vendor,Siemens,availability,T1ax+FLAIRsag,2
Cerebral infarction,83,0.8490475664124387,0.13541491857986854,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Cerebral hemorrhage,29,0.8169410068484921,0.08158228823208903,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Intracranial meningioma,38,0.8018597471331961,0.030110233807465064,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Demyelinating disease of central nervous system,81,0.589097601402641,0.022936669324775567,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Lacunar infarct,34,0.8368194254445965,0.03494850461428392,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Silent micro-hemorrhage of brain,28,0.857756618671621,0.03849656974132459,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Cavernous hemangioma,33,0.4811143285916594,0.007726271048206414,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Gliosis,1343,0.76797505945486,0.6270735818772346,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Cerebral atrophy,685,0.9397143102899904,0.7779418453716587,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Encephalomalacia,52,0.8341626845830489,0.08069338509900789,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Arachnoid cyst,327,0.5872391510575148,0.1068034469049067,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Empty sella syndrome,227,0.6293745823451741,0.08488996901488959,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Chiari malformation,42,0.6746383082589978,0.02162457233276257,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Cyst of pineal gland,57,0.6200033635643938,0.020526651276293953,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Cerebral edema,53,0.8653550351928001,0.15451455140587322,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Mastoiditis,115,0.5766810598019312,0.03506112075807655,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Chronic mastoiditis,175,0.6791041802631127,0.07100555068051695,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Ventriculomegaly,189,0.8019236537933763,0.2153553070902557,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Cerebellar degeneration,189,0.855905949030195,0.23947416520890183,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Mega cisterna magna,83,0.5269348388614443,0.029068903905260693,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Structure of cave of septum pellucidum,75,0.5448978633482038,0.0277550860909076,finding,2,vendor,Siemens,availability,T1ax+FLAIRax,2
Cerebral infarction,83,0.8485600836656436,0.1196742686123504,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Cerebral hemorrhage,29,0.7514037406383915,0.03448008346635368,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Intracranial meningioma,38,0.7592558561207488,0.02963570535014848,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Demyelinating disease of central nervous system,81,0.5911702124571471,0.022236984610349203,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Lacunar infarct,34,0.8385430916552667,0.03788977343169943,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Silent micro-hemorrhage of brain,28,0.8598384314245904,0.047494328110891784,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Cavernous hemangioma,33,0.5012787723785166,0.008387743309276868,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Gliosis,1343,0.760104587776733,0.6171459163417564,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Cerebral atrophy,685,0.9180837465719035,0.7418326143230519,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Encephalomalacia,52,0.7883133330938095,0.06548704470776325,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Arachnoid cyst,327,0.5883763047694058,0.10539135203493882,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Empty sella syndrome,227,0.6047920762767769,0.07804574180898971,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Chiari malformation,42,0.6590167753960857,0.01824961814409995,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Cyst of pineal gland,57,0.6510876208524585,0.022741017669407924,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Cerebral edema,53,0.773294019648028,0.0667302344572849,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Mastoiditis,115,0.6050784752207921,0.03873475193851976,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Chronic mastoiditis,175,0.7014873080754302,0.07569662708347102,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Ventriculomegaly,189,0.7854519692879162,0.1883421143635098,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Cerebellar degeneration,189,0.8314218060900811,0.21874438317999753,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Mega cisterna magna,83,0.5181459784090491,0.027064236053307992,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Structure of cave of septum pellucidum,75,0.5205541206856069,0.027558477644627277,finding,2,vendor,Siemens,availability,T1ax+T2ax,2
Cerebral infarction,83,0.8282020105829103,0.15621832968757188,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Cerebral hemorrhage,29,0.8331691297208539,0.13338980192429678,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Intracranial meningioma,38,0.8122059688326962,0.05712908934495265,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Demyelinating disease of central nervous system,81,0.6130632552765949,0.024820067522873426,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Lacunar infarct,34,0.8178248974008208,0.03297180078023201,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Silent micro-hemorrhage of brain,28,0.8535598168668302,0.05841138441802219,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Cavernous hemangioma,33,0.5572840706530546,0.010785502317688253,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Gliosis,1343,0.7422929000453831,0.601128566207281,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Cerebral atrophy,685,0.9129656560241484,0.6956851654594861,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Encephalomalacia,52,0.8306371932597995,0.12182062617506419,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Arachnoid cyst,327,0.5900431126262985,0.10775541082519607,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Empty sella syndrome,227,0.6527761241417629,0.09010153256626031,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Chiari malformation,42,0.6474060267163716,0.015614216597671737,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Cyst of pineal gland,57,0.637046790462244,0.02242611796683013,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Cerebral edema,53,0.8651567038207436,0.2017675026398039,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Mastoiditis,115,0.6021888557972732,0.03912346403250126,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Chronic mastoiditis,175,0.6452072957098204,0.0728209607358671,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Ventriculomegaly,189,0.8045098001672186,0.23281879447698403,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Cerebellar degeneration,189,0.8423586778230928,0.23470790694780974,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Mega cisterna magna,83,0.5920959774170783,0.03242091685447473,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Structure of cave of septum pellucidum,75,0.5394818815058309,0.025300316725251838,finding,2,vendor,Siemens,availability,FLAIRax+FLAIRsag+SWIax,3
Cerebral infarction,83,0.8287575141780956,0.14343749563549557,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Cerebral hemorrhage,29,0.8062076975449557,0.08243145985110657,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Intracranial meningioma,38,0.8020373909634421,0.04086013610172261,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Demyelinating disease of central nervous system,81,0.6202448235522928,0.023909167396605403,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Lacunar infarct,34,0.8204719562243502,0.03520181147763546,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Silent micro-hemorrhage of brain,28,0.8704714352066885,0.06929417423332991,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Cavernous hemangioma,33,0.576095763494043,0.011765862197296077,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Gliosis,1343,0.7367861838182704,0.5948708479741351,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Cerebral atrophy,685,0.8920520170509668,0.6595690166274798,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Encephalomalacia,52,0.8110606115043293,0.11129580269319063,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Arachnoid cyst,327,0.5890440963787379,0.106874963781697,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Empty sella syndrome,227,0.6496440481438694,0.08635538671435378,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Chiari malformation,42,0.6380586251275907,0.015240057830348479,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Cyst of pineal gland,57,0.6648946424982259,0.023531494805217247,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Cerebral edema,53,0.8067503184320363,0.15150975635038916,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Mastoiditis,115,0.6207096262250482,0.042602238314515796,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Chronic mastoiditis,175,0.6630584275066121,0.07374504809752164,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Ventriculomegaly,189,0.7938588597213445,0.2069186759208392,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Cerebellar degeneration,189,0.8172809721663763,0.22235049604390322,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Mega cisterna magna,83,0.589803107985931,0.031540637154428106,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Structure of cave of septum pellucidum,75,0.5209141425999844,0.027176664250031936,finding,2,vendor,Siemens,availability,T2ax+FLAIRsag+SWIax,3
Cerebral infarction,83,0.8490022191801787,0.13985074694047323,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Cerebral hemorrhage,29,0.8295726701109375,0.06165979996044617,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Intracranial meningioma,38,0.8350056355973733,0.04428687812120043,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Demyelinating disease of central nervous system,81,0.6418562931612544,0.027458158822274585,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Lacunar infarct,34,0.842469220246238,0.03594882559300391,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Silent micro-hemorrhage of brain,28,0.8833687213854422,0.06536373174283065,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Cavernous hemangioma,33,0.5338082052799561,0.008983850971674832,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Gliosis,1343,0.7715739673724574,0.629622641195139,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Cerebral atrophy,685,0.9373494988127934,0.7521950430894099,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Encephalomalacia,52,0.8539234002802428,0.10463537243970056,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Arachnoid cyst,327,0.5940765739466636,0.10477298747459736,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Empty sella syndrome,227,0.6345285635677348,0.08017160881978712,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Chiari malformation,42,0.6480661696178938,0.018177604923138455,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Cyst of pineal gland,57,0.6681720668282819,0.02350544644798949,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Cerebral edema,53,0.8649407429933933,0.1498667979532974,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Mastoiditis,115,0.6139637457876892,0.039245800833776774,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Chronic mastoiditis,175,0.6701130079345997,0.07426748631510789,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Ventriculomegaly,189,0.7993860136200305,0.2014315430977411,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Cerebellar degeneration,189,0.8586937790797863,0.2517737563913856,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Mega cisterna magna,83,0.5780099933963093,0.03240375053773445,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Structure of cave of septum pellucidum,75,0.542233701181811,0.0280008382270615,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+SWIax,3
Cerebral infarction,83,0.8426054252294994,0.15181009180426364,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Cerebral hemorrhage,29,0.7879210220673635,0.12128277341458227,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Intracranial meningioma,38,0.808836861707341,0.04757875551724684,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Demyelinating disease of central nervous system,81,0.6065290151033549,0.023018090656519358,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Lacunar infarct,34,0.8311627906976744,0.03872632614684328,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Silent micro-hemorrhage of brain,28,0.8681988587353195,0.058164661295240026,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Cavernous hemangioma,33,0.5486461922174547,0.010682802824188332,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Gliosis,1343,0.7472949999166026,0.6125279501918476,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Cerebral atrophy,685,0.9164294587258182,0.7336203219728753,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Encephalomalacia,52,0.8158346207739015,0.09635697232070206,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Arachnoid cyst,327,0.5827744871551238,0.10905920379544726,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
Empty sella syndrome,227,0.6469968003483899,0.0857272714532801,finding,2,vendor,Siemens,availability,T2ax+FLAIRax+FLAIRsag,3
