finding,n_pos,auroc,auprc,method,seed,shift,held_out,axis,subset,k
Pituitary adenoma,52,0.5881313366198494,0.017218531445437564,uniform,1,vendor,GE,availability,FLAIRax,1
Cerebral infarction,129,0.869582908294841,0.19347166420633227,uniform,1,vendor,GE,availability,T2ax,1
Cerebral hemorrhage,27,0.8040954415954416,0.032279403267427675,uniform,1,vendor,GE,availability,T2ax,1
Intracranial meningioma,75,0.7149708171206226,0.037580519771038136,uniform,1,vendor,GE,availability,T2ax,1
Demyelinating disease of central nervous system,109,0.5931221906763074,0.031038905390567043,uniform,1,vendor,GE,availability,T2ax,1
Lacunar infarct,61,0.8959377955071001,0.15741075882769606,uniform,1,vendor,GE,availability,T2ax,1
Gliosis,1237,0.7012298754504473,0.5159143414154671,uniform,1,vendor,GE,availability,T2ax,1
Cerebral atrophy,550,0.9008688479516084,0.6478952990908244,uniform,1,vendor,GE,availability,T2ax,1
Encephalomalacia,62,0.7546862170087977,0.05031890800639831,uniform,1,vendor,GE,availability,T2ax,1
Arachnoid cyst,165,0.5769962177719512,0.07287763742412692,uniform,1,vendor,GE,availability,T2ax,1
Empty sella syndrome,88,0.6747044733748808,0.04525361387637664,uniform,1,vendor,GE,availability,T2ax,1
Cyst of pineal gland,175,0.5711992593647629,0.048460961809112586,uniform,1,vendor,GE,availability,T2ax,1
Rathke's pouch cyst,38,0.5813575877510117,0.012941572790835831,uniform,1,vendor,GE,availability,T2ax,1
Cerebral edema,74,0.7961407797294011,0.13503654102565002,uniform,1,vendor,GE,availability,T2ax,1
Mastoiditis,66,0.5241997749884185,0.018083465899678155,uniform,1,vendor,GE,availability,T2ax,1
Chronic mastoiditis,123,0.7383030055694257,0.09248425674193898,uniform,1,vendor,GE,availability,T2ax,1
Ventriculomegaly,345,0.8588604968728546,0.40275236059437713,uniform,1,vendor,GE,availability,T2ax,1
Cerebellar degeneration,34,0.7086443534794125,0.06848627972246128,uniform,1,vendor,GE,availability,T2ax,1
Mega cisterna magna,49,0.46183209871672204,0.010901767950701795,uniform,1,vendor,GE,availability,T2ax,1
Structure of cave of septum pellucidum,129,0.6026797483008012,0.03840948648577633,uniform,1,vendor,GE,availability,T2ax,1
Hyperostosis of skull,40,0.735387026766337,0.02768061583328664,uniform,1,vendor,GE,availability,T2ax,1
Choroid plexus cyst,41,0.5164954760980316,0.010110701210948083,uniform,1,vendor,GE,availability,T2ax,1
Pituitary adenoma,52,0.6020463212724397,0.022744557454324823,uniform,1,vendor,GE,availability,T2ax,1
Cerebral infarction,129,0.8781581792688192,0.18699678658833527,uniform,1,vendor,GE,availability,T1ax,1
Cerebral hemorrhage,27,0.8619301994301993,0.07346547389515262,uniform,1,vendor,GE,availability,T1ax,1
Intracranial meningioma,75,0.7209208819714656,0.037651417842362866,uniform,1,vendor,GE,availability,T1ax,1
Demyelinating disease of central nervous system,109,0.6025754664770911,0.04155647326589113,uniform,1,vendor,GE,availability,T1ax,1
Lacunar infarct,61,0.8961364557424727,0.11867814253523676,uniform,1,vendor,GE,availability,T1ax,1
Gliosis,1237,0.726704849074442,0.5317287633635981,uniform,1,vendor,GE,availability,T1ax,1
Cerebral atrophy,550,0.9150893593621117,0.6661297584987528,uniform,1,vendor,GE,availability,T1ax,1
Encephalomalacia,62,0.80511045943304,0.06268563840777085,uniform,1,vendor,GE,availability,T1ax,1
Arachnoid cyst,165,0.580035561984841,0.05313069273542693,uniform,1,vendor,GE,availability,T1ax,1
Empty sella syndrome,88,0.6883774313025348,0.045725639592018155,uniform,1,vendor,GE,availability,T1ax,1
Cyst of pineal gland,175,0.5209628258082895,0.04555479158783693,uniform,1,vendor,GE,availability,T1ax,1
Rathke's pouch cyst,38,0.5235820933389149,0.009224301298914887,uniform,1,vendor,GE,availability,T1ax,1
Cerebral edema,74,0.8251555713262496,0.12331348679021525,uniform,1,vendor,GE,availability,T1ax,1
Mastoiditis,66,0.5054451332053855,0.019503647692524044,uniform,1,vendor,GE,availability,T1ax,1
Chronic mastoiditis,123,0.7360424268612763,0.07955995695845118,uniform,1,vendor,GE,availability,T1ax,1
Ventriculomegaly,345,0.8728130729013422,0.423457173752159,uniform,1,vendor,GE,availability,T1ax,1
Cerebellar degeneration,34,0.7086655996373988,0.04776469983658931,uniform,1,vendor,GE,availability,T1ax,1
Mega cisterna magna,49,0.4553861177143647,0.012385048743660108,uniform,1,vendor,GE,availability,T1ax,1
Structure of cave of septum pellucidum,129,0.6251561658280513,0.04144621667045684,uniform,1,vendor,GE,availability,T1ax,1
Hyperostosis of skull,40,0.7433928140824693,0.03710307249760015,uniform,1,vendor,GE,availability,T1ax,1
Choroid plexus cyst,41,0.511712729283588,0.00993742587560929,uniform,1,vendor,GE,availability,T1ax,1
Pituitary adenoma,52,0.5619244721421263,0.016932731823954376,uniform,1,vendor,GE,availability,T1ax,1
Cerebral infarction,129,0.8895797754268532,0.21701413567046537,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Cerebral hemorrhage,27,0.8401976495726495,0.05167654885587307,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Intracranial meningioma,75,0.7363683527885863,0.04017449853184179,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Demyelinating disease of central nervous system,109,0.5535318176296169,0.029616004811418472,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Lacunar infarct,61,0.906665448217223,0.13934116186907577,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Gliosis,1237,0.7350067824013812,0.5483372109277402,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Cerebral atrophy,550,0.9426465368560504,0.7592465929710311,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Encephalomalacia,62,0.7897282502443793,0.10566948090139985,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Arachnoid cyst,165,0.5878109790093878,0.07786561984642744,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Empty sella syndrome,88,0.7055157577236133,0.04990913671260677,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Cyst of pineal gland,175,0.6037843612021079,0.052939148888174435,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Rathke's pouch cyst,38,0.6018507947381107,0.012066172637316418,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Cerebral edema,74,0.8469125580722955,0.2016550733671285,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Mastoiditis,66,0.5880596795423294,0.027703392153914524,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Chronic mastoiditis,123,0.7584061519749056,0.08519487358263925,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Ventriculomegaly,345,0.8926932681498918,0.4663691000481697,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Cerebellar degeneration,34,0.7461154941148143,0.0994732091380295,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Mega cisterna magna,49,0.47926140006510093,0.011070996054297347,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Structure of cave of septum pellucidum,129,0.5774009421527387,0.03596155373106999,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Hyperostosis of skull,40,0.7799011333494092,0.03990779289488708,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Choroid plexus cyst,41,0.5115891896979752,0.009930061026744073,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Pituitary adenoma,52,0.5951446377081202,0.024752952111239762,uniform,1,vendor,GE,availability,FLAIRax+T2cor,2
Cerebral infarction,129,0.8789356654096988,0.20715965695569072,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Cerebral hemorrhage,27,0.8115384615384614,0.027095118947780182,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Intracranial meningioma,75,0.7357911802853437,0.04114675662225351,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Demyelinating disease of central nervous system,109,0.5466927032949234,0.02790484755690011,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Lacunar infarct,61,0.9030696979569781,0.1437148513118826,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Gliosis,1237,0.7241143828014743,0.534963744739957,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Cerebral atrophy,550,0.9281360761866672,0.7027833170127936,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Encephalomalacia,62,0.7693216031280548,0.07860656410422523,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Arachnoid cyst,165,0.5978572397269564,0.08393958783952712,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Empty sella syndrome,88,0.6883746590077403,0.04705171088753521,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Cyst of pineal gland,175,0.5988890471442815,0.05200443851270076,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Rathke's pouch cyst,38,0.5878715226243483,0.026456361238397424,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Cerebral edema,74,0.8100945584534207,0.15125145053824884,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Mastoiditis,66,0.5096475553888803,0.019508121321806952,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Chronic mastoiditis,123,0.7684727290186287,0.10130518352792825,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Ventriculomegaly,345,0.8806365947687271,0.45015678665362613,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Cerebellar degeneration,34,0.7446140989504398,0.08780625632817658,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Mega cisterna magna,49,0.4977116027658043,0.011226819639092549,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Structure of cave of septum pellucidum,129,0.591611554934076,0.037498358742600345,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Hyperostosis of skull,40,0.7695743911261153,0.03388104217231821,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Choroid plexus cyst,41,0.5026355111597426,0.00964819466739627,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Pituitary adenoma,52,0.6067017021672403,0.028024478881354203,uniform,1,vendor,GE,availability,T2ax+T2cor,2
Cerebral infarction,129,0.8831822297614819,0.21019136556637505,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Cerebral hemorrhage,27,0.835372150997151,0.05534210687256763,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Intracranial meningioma,75,0.7212775616083009,0.03683334323756218,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Demyelinating disease of central nervous system,109,0.6054820900693361,0.033578413191090895,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Lacunar infarct,61,0.9021399680554341,0.14583220362393778,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Gliosis,1237,0.7136651000918022,0.5331440971204032,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Cerebral atrophy,550,0.9224630689629314,0.7128011264556192,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Encephalomalacia,62,0.778435972629521,0.06790288869235851,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Arachnoid cyst,165,0.5733556349170471,0.07341609044290764,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Empty sella syndrome,88,0.6945402426312404,0.05440047644795827,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Cyst of pineal gland,175,0.5810867397806581,0.050195956649459375,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Rathke's pouch cyst,38,0.5912394870038438,0.011439058857865952,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Cerebral edema,74,0.8393491960231566,0.19214609531631244,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Mastoiditis,66,0.5987146397241034,0.023557310956965265,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Chronic mastoiditis,123,0.7327525846616734,0.08045745591188784,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Ventriculomegaly,345,0.8771156327094132,0.43743831658554266,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Cerebellar degeneration,34,0.7133185082364273,0.0742770394381513,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Mega cisterna magna,49,0.45863130172320254,0.010978631739147118,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Structure of cave of septum pellucidum,129,0.5871720517610922,0.03664072480946301,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Hyperostosis of skull,40,0.7518145647455993,0.03724876088572519,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Choroid plexus cyst,41,0.5247902768463285,0.010418284431372776,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Pituitary adenoma,52,0.5957027253278765,0.02114784421175449,uniform,1,vendor,GE,availability,T2ax+FLAIRax,2
Cerebral infarction,129,0.8848862043011985,0.21120366796821088,uniform,1,vendor,GE,availability,T1ax+T2cor,2
Cerebral hemorrhage,27,0.8480769230769231,0.04601272450744539,uniform,1,vendor,GE,availability,T1ax+T2cor,2
Intracranial meningioma,75,0.7413294422827497,0.0433005924406003,uniform,1,vendor,GE,availability,T1ax+T2cor,2
Demyelinating disease of central nervous system,109,0.5451044089790372,0.02738967865211664,uniform,1,vendor,GE,availability,T1ax+T2cor,2
Lacunar infarct,61,0.9042854985974589,0.13875739816682708,uniform,1,vendor,GE,availability,T1ax+T2cor,2
Gliosis,1237,0.7396522477837304,0.5457354044639434,uniform,1,vendor,GE,availability,T1ax+T2cor,2
Cerebral atrophy,550,0.9334281500737371,0.7156815817795606,uniform,1,vendor,GE,availability,T1ax+T2cor,2
Encephalomalacia,62,0.7995659824046922,0.09188270405630174,uniform,1,vendor,GE,availability,T1ax+T2cor,2
Arachnoid cyst,165,0.5990687581935719,0.0762165951128708,uniform,1,vendor,GE,availability,T1ax+T2cor,2
Empty sella syndrome,88,0.6961537182017787,0.051524798934755436,uniform,1,vendor,GE,availability,T1ax+T2cor,2
Cyst of pineal gland,175,0.567715425153112,0.04692603328661016,uniform,1,vendor,GE,availability,T1ax+T2cor,2
Rathke's pouch cyst,38,0.5656277352818053,0.010606041081669763,uniform,1,vendor,GE,availability,T1ax+T2cor,2
